DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
13-Mar-2025,EQ,"152.00","153.56","150.02","150.30","150.70","150.88","151.47","184.60","122.62",48286431,"7,31,40,85,180.50",206875
12-Mar-2025,EQ,"151.00","152.28","147.70","150.75","150.28","150.30","149.75","184.60","122.62",26377549,"3,95,00,05,335.92",152112
11-Mar-2025,EQ,"148.10","151.70","148.00","151.05","150.83","150.75","150.56","184.60","122.62",35916900,"5,40,77,20,556.67",182888
10-Mar-2025,EQ,"151.56","154.24","150.41","151.56","150.65","151.05","152.25","184.60","122.62",54450331,"8,29,02,75,937.58",272383
07-Mar-2025,EQ,"149.74","152.45","149.27","150.44","151.50","151.56","151.57","184.60","122.62",81821791,"12,40,15,72,015.30",298325
06-Mar-2025,EQ,"146.79","152.20","146.20","146.10","149.74","150.44","149.77","184.60","122.62",79121467,"11,84,98,00,824.69",348979
05-Mar-2025,EQ,"139.00","146.49","139.00","139.34","145.68","146.10","144.05","184.60","122.62",62109377,"8,94,68,72,004.34",384142
04-Mar-2025,EQ,"136.15","140.94","135.81","138.57","139.29","139.34","139.13","184.60","122.62",28634645,"3,98,38,76,585.13",173877
03-Mar-2025,EQ,"137.00","139.05","134.31","137.20","138.32","138.57","137.02","184.60","122.62",31154401,"4,26,88,41,100.55",228959
28-Feb-2025,EQ,"137.80","137.80","134.06","138.69","137.16","137.20","136.23","184.60","122.62",45540594,"6,20,39,16,419.27",270079
27-Feb-2025,EQ,"137.21","138.99","135.88","137.07","138.80","138.69","137.24","184.60","122.62",30747044,"4,21,96,34,170.42",177643
25-Feb-2025,EQ,"138.49","139.35","136.70","137.65","137.00","137.07","137.56","184.60","122.62",23575603,"3,24,30,71,564.86",202741
24-Feb-2025,EQ,"138.81","140.66","136.66","140.76","137.39","137.65","138.86","184.60","122.62",25193205,"3,49,82,35,797.80",194696
21-Feb-2025,EQ,"137.91","141.60","137.15","138.04","140.60","140.76","140.19","184.60","122.62",41987785,"5,88,62,50,057.98",258806
20-Feb-2025,EQ,"135.27","138.36","135.00","135.76","138.00","138.04","137.22","184.60","122.62",24139808,"3,31,25,52,015.27",175522
19-Feb-2025,EQ,"134.50","136.88","133.03","134.54","135.80","135.76","135.87","184.60","122.62",18447487,"2,50,63,99,510.52",142282
18-Feb-2025,EQ,"134.29","134.90","131.75","134.29","134.16","134.54","133.31","184.60","122.62",23957576,"3,19,37,39,383.77",144444
17-Feb-2025,EQ,"132.91","134.80","130.73","134.47","134.31","134.29","133.28","184.60","122.62",21189637,"2,82,41,89,592.79",194558
14-Feb-2025,EQ,"136.25","139.25","133.33","136.25","134.02","134.47","135.51","184.60","122.62",41469242,"5,61,95,70,218.29",224745
13-Feb-2025,EQ,"132.28","137.69","131.86","132.28","136.41","136.25","136.07","184.60","122.62",52036196,"7,08,07,56,827.59",240088
12-Feb-2025,EQ,"129.35","133.29","128.31","130.11","132.25","132.28","130.91","184.60","122.62",37927696,"4,96,51,12,642.36",219471
11-Feb-2025,EQ,"133.00","134.34","129.70","134.04","130.20","130.11","131.71","184.60","122.62",23635428,"3,11,30,46,800.70",189150
10-Feb-2025,EQ,"138.10","138.10","133.00","138.31","133.91","134.04","134.12","184.60","122.62",26120805,"3,50,33,87,611.66",188430
07-Feb-2025,EQ,"133.30","138.75","132.56","132.54","138.16","138.31","136.76","184.60","122.62",52950146,"7,24,16,65,875.06",278840
06-Feb-2025,EQ,"134.50","134.87","132.02","134.40","132.65","132.54","132.72","184.60","122.62",22408168,"2,97,39,56,819.77",152707
05-Feb-2025,EQ,"133.15","135.39","133.08","133.42","134.34","134.40","134.61","184.60","122.62",16958362,"2,28,28,13,794.56",150442
04-Feb-2025,EQ,"132.80","134.34","131.87","131.82","133.10","133.42","133.08","184.60","122.62",25032519,"3,33,13,80,045.26",173008
03-Feb-2025,EQ,"131.29","132.51","127.81","132.97","131.52","131.82","130.02","184.60","122.62",27765357,"3,61,01,21,727.84",217595
01-Feb-2025,EQ,"135.00","135.50","130.25","134.62","133.00","132.97","133.26","184.60","122.62",21173846,"2,82,17,02,724.62",122582
31-Jan-2025,EQ,"131.12","135.00","129.93","131.12","134.90","134.62","133.62","184.60","122.62",26689228,"3,56,63,38,275.87",170870
30-Jan-2025,EQ,"130.80","132.15","130.10","130.80","131.80","131.12","131.30","184.60","122.62",25256096,"3,31,60,53,251.18",152907
29-Jan-2025,EQ,"129.00","131.34","128.55","128.62","131.00","130.80","130.49","184.60","122.62",16674706,"2,17,58,73,479.85",151765
28-Jan-2025,EQ,"126.37","130.49","124.74","126.37","128.95","128.62","128.42","184.60","122.62",40373804,"5,18,48,26,348.23",280931
27-Jan-2025,EQ,"129.02","129.45","125.74","129.74","126.55","126.37","127.93","184.60","122.62",24650571,"3,15,36,38,220.92",192562
24-Jan-2025,EQ,"130.50","133.20","129.31","130.37","130.50","129.74","131.01","184.60","122.62",37092106,"4,85,96,03,275.51",232578
23-Jan-2025,EQ,"127.85","130.75","127.70","128.92","130.65","130.37","130.01","184.60","122.62",20722538,"2,69,40,72,514.27",149396
22-Jan-2025,EQ,"130.25","130.35","127.12","129.70","128.85","128.92","128.45","184.60","122.62",27505569,"3,53,30,07,239.30",196312
21-Jan-2025,EQ,"132.06","132.40","129.25","131.66","129.78","129.70","130.69","184.60","122.62",32238213,"4,21,33,67,366.39",216078
20-Jan-2025,EQ,"130.99","132.10","128.91","130.28","131.47","131.66","130.59","184.60","122.62",20571916,"2,68,64,64,953.32",173350
17-Jan-2025,EQ,"127.90","131.16","127.64","127.81","130.15","130.28","129.60","184.60","122.62",27421959,"3,55,37,81,052.65",208791
16-Jan-2025,EQ,"128.00","128.47","126.56","126.53","127.70","127.81","127.54","184.60","122.62",22164393,"2,82,68,49,469.18",176428
15-Jan-2025,EQ,"128.00","128.31","125.78","126.93","126.60","126.53","127.00","184.60","122.62",18773125,"2,38,41,73,457.53",196481
14-Jan-2025,EQ,"122.94","127.64","122.94","122.93","127.22","126.93","126.13","184.60","122.62",36877365,"4,65,14,65,899.79",253782
13-Jan-2025,EQ,"126.00","126.50","122.62","127.43","122.80","122.93","124.43","184.60","122.62",38968332,"4,84,87,85,035.50",330215
10-Jan-2025,EQ,"129.93","130.39","126.70","129.93","127.78","127.43","128.02","184.60","126.70",34855510,"4,46,23,16,144.21",261109
09-Jan-2025,EQ,"132.00","132.40","129.70","132.64","130.12","129.93","130.53","184.60","128.20",31903107,"4,16,42,81,728.67",252233
08-Jan-2025,EQ,"133.93","134.24","131.77","133.38","132.55","132.64","132.65","184.60","128.20",31570331,"4,18,76,51,105.64",262476
07-Jan-2025,EQ,"132.78","133.88","132.01","132.18","133.18","133.38","133.05","184.60","128.20",24239451,"3,22,49,73,077.16",193472
06-Jan-2025,EQ,"138.36","138.39","131.35","138.36","132.00","132.18","133.44","184.60","128.20",44620509,"5,95,40,73,554.56",389702
03-Jan-2025,EQ,"138.18","139.73","137.84","138.18","138.33","138.36","138.69","184.60","128.20",23351832,"3,23,86,24,775.28",174962
02-Jan-2025,EQ,"137.00","138.45","136.40","136.74","138.00","138.18","137.44","184.60","128.20",23388424,"3,21,44,29,963.27",212832
01-Jan-2025,EQ,"138.10","138.45","136.58","138.05","136.87","136.74","137.06","184.60","128.20",18169498,"2,49,02,38,878.67",167193
